Sci,Year,TowID,Lat,Long,Wt,AreaSwept_ha
Sebastes_jordani,2019,2019_1_45082458,45.12638889,-124.98305556,0,1
Sebastes_jordani,2019,2019_1_45122454,45.19972222,-124.89972222,0,1
Sebastes_jordani,2019,2019_10_46482439,46.79027778,-124.64527778,0,1
Sebastes_jordani,2019,2019_10_47542540,47.89888889,-125.65916667,0,1
Sebastes_jordani,2019,2019_100_39272359,39.43916667,-123.97083333,0,1
Sebastes_jordani,2019,2019_100_41062420,41.10472222,-124.34,0,1
Sebastes_jordani,2019,2019_101_39342357,39.57027778,-123.94166667,0.137366960388,1
Sebastes_jordani,2019,2019_101_41062428,41.10222222,-124.46611111,0,1
Sebastes_jordani,2019,2019_102_39212357,39.33472222,-123.94805556,0.89755884265,1
Sebastes_jordani,2019,2019_102_40522426,40.85916667,-124.42527778,0,1
Sebastes_jordani,2019,2019_103_39052358,39.07277778,-123.95527778,0,1
Sebastes_jordani,2019,2019_103_40232433,40.39138889,-124.53583333,0,1
Sebastes_jordani,2019,2019_104_38392349,38.65,-123.80861111,0,1
Sebastes_jordani,2019,2019_104_40062417,40.10472222,-124.28194444,0,1
Sebastes_jordani,2019,2019_105_38432343,38.71388889,-123.715,21.696226617701,1
Sebastes_jordani,2019,2019_105_39572418,39.93638889,-124.28027778,0,1
Sebastes_jordani,2019,2019_106_38372343,38.6225,-123.7225,0,1
Sebastes_jordani,2019,2019_106_39522412,39.88055556,-124.20555556,0,1
Sebastes_jordani,2019,2019_107_38292336,38.47222222,-123.58138889,0,1
Sebastes_jordani,2019,2019_107_39482400,39.8175,-123.99833333,0,1
Sebastes_jordani,2019,2019_108_38192336,38.30694444,-123.59694444,0,1
Sebastes_jordani,2019,2019_108_39452412,39.55722222,-124.10083333,0,1
Sebastes_jordani,2019,2019_109_38162324,38.28,-123.41666667,0,1
Sebastes_jordani,2019,2019_109_39282359,39.47861111,-123.96583333,13.253015830237,1
Sebastes_jordani,2019,2019_11_46522428,46.87027778,-124.45944444,0,1
Sebastes_jordani,2019,2019_11_47562547,47.95277778,-125.77111111,0,1
Sebastes_jordani,2019,2019_110_38222313,38.37888889,-123.21444444,0,1
Sebastes_jordani,2019,2019_110_39172359,39.27833333,-123.97666667,0,1
Sebastes_jordani,2019,2019_111_38182317,38.30972222,-123.28027778,0.161255584815,1
Sebastes_jordani,2019,2019_111_39132353,39.2125,-123.90138889,0,1
Sebastes_jordani,2019,2019_112_38182319,38.31,-123.30972222,69.002440293925,1
Sebastes_jordani,2019,2019_112_39092356,39.14888889,-123.91722222,0,1
Sebastes_jordani,2019,2019_113_38142324,38.24388889,-123.40027778,0,1
Sebastes_jordani,2019,2019_113_39072359,39.11722222,-123.98166667,0,1
Sebastes_jordani,2019,2019_114_37342248,37.56055556,-122.80694444,0,1
Sebastes_jordani,2019,2019_115_37322252,37.54472222,-122.85333333,0,1
Sebastes_jordani,2019,2019_115_38362335,38.61527778,-123.59277778,2.943232868989,1
Sebastes_jordani,2019,2019_116_37142254,37.23777778,-122.90194444,0,1
Sebastes_jordani,2019,2019_116_38332339,38.54,-123.63972222,4.867412341597,1
Sebastes_jordani,2019,2019_117_37022236,37.02777778,-122.58888889,54.040935570746,1
Sebastes_jordani,2019,2019_117_38312335,38.51805556,-123.58666667,0.123864629853,1
Sebastes_jordani,2019,2019_118_37032227,37.05083333,-122.44111111,0,1
Sebastes_jordani,2019,2019_118_38272334,38.45083333,-123.55583333,0,1
Sebastes_jordani,2019,2019_119_37012227,37.01666667,-122.43583333,0.030504236733,1
Sebastes_jordani,2019,2019_119_38152332,38.25055556,-123.53027778,0,1
Sebastes_jordani,2019,2019_12_46562430,46.92305556,-124.5075,0,1
Sebastes_jordani,2019,2019_12_47582538,47.97722222,-125.61638889,0,1
Sebastes_jordani,2019,2019_120_37012219,37.00777778,-122.31888889,0,1
Sebastes_jordani,2019,2019_120_38162319,38.2675,-123.31361111,0.066472854915,1
Sebastes_jordani,2019,2019_121_36532204,36.86611111,-122.06888889,0,1
Sebastes_jordani,2019,2019_121_38122313,38.20777778,-123.21972222,0,1
Sebastes_jordani,2019,2019_122_36532214,36.89138889,-122.23472222,0,1
Sebastes_jordani,2019,2019_122_38102317,38.17472222,-123.2775,0,1
Sebastes_jordani,2019,2019_123_36412216,36.69277778,-122.25472222,0,1
Sebastes_jordani,2019,2019_123_38022319,38.05138889,-123.32,0.112875117263,1
Sebastes_jordani,2019,2019_124_36132205,36.22166667,-122.07361111,0,1
Sebastes_jordani,2019,2019_124_37102243,37.17611111,-122.70583333,0.098221483711,1
Sebastes_jordani,2019,2019_125_36102150,36.16583333,-121.82416667,0,1
Sebastes_jordani,2019,2019_125_37182245,37.28305556,-122.71694444,0,1
Sebastes_jordani,2019,2019_126_35472201,35.76944444,-122.00611111,0,1
Sebastes_jordani,2019,2019_126_37202252,37.34055556,-122.86194444,205.362470607512,1
Sebastes_jordani,2019,2019_127_35432155,35.69333333,-121.90722222,0,1
Sebastes_jordani,2019,2019_127_37522306,37.86333333,-123.09861111,0,1
Sebastes_jordani,2019,2019_128_35382144,35.64861111,-121.74027778,0,1
Sebastes_jordani,2019,2019_128_37542258,37.91027778,-122.97083333,0,1
Sebastes_jordani,2019,2019_129_35292115,35.47833333,-121.25583333,0,1
Sebastes_jordani,2019,2019_129_37132228,37.22277778,-122.4775,0,1
Sebastes_jordani,2019,2019_13_47322531,47.54444444,-125.50972222,0,1
Sebastes_jordani,2019,2019_130_35272108,35.45333333,-121.12888889,1.509911212211,1
Sebastes_jordani,2019,2019_130_37052226,37.09111111,-122.44694444,0,1
Sebastes_jordani,2019,2019_131_35292106,35.47833333,-121.10388889,0,1
Sebastes_jordani,2019,2019_131_36592231,37.00472222,-122.50611111,1.099195537417,1
Sebastes_jordani,2019,2019_132_35152102,35.23388889,-121.015,0.027134395698,1
Sebastes_jordani,2019,2019_132_37022247,37.04388889,-122.79305556,0,1
Sebastes_jordani,2019,2019_133_35132115,35.21333333,-121.23861111,0,1
Sebastes_jordani,2019,2019_133_37022249,37.04972222,-122.83055556,0,1
Sebastes_jordani,2019,2019_134_35152120,35.25472222,-121.32611111,0,1
Sebastes_jordani,2019,2019_134_36402154,36.67722222,-121.91111111,0,1
Sebastes_jordani,2019,2019_135_35112122,35.19555556,-121.36,0,1
Sebastes_jordani,2019,2019_135_36172221,36.28888889,-122.34805556,0,1
Sebastes_jordani,2019,2019_136_35122137,35.20611111,-121.61222222,0,1
Sebastes_jordani,2019,2019_136_36092207,36.15833333,-122.11083333,0,1
Sebastes_jordani,2019,2019_137_35012110,35.02305556,-121.16638889,0,1
Sebastes_jordani,2019,2019_137_36112201,36.17805556,-122.00638889,0,1
Sebastes_jordani,2019,2019_138_35012104,35.01638889,-121.07277778,0,1
Sebastes_jordani,2019,2019_138_35452201,35.74722222,-122.01277778,0,1
Sebastes_jordani,2019,2019_139_34592103,34.9875,-121.03666667,0,1
Sebastes_jordani,2019,2019_139_35422150,35.71083333,-121.84305556,0,1
Sebastes_jordani,2019,2019_14_47342531,47.57611111,-125.5125,0,1
Sebastes_jordani,2019,2019_14_48142533,48.22722222,-125.55638889,0,1
Sebastes_jordani,2019,2019_140_34552116,34.92277778,-121.25444444,0,1
Sebastes_jordani,2019,2019_140_35302137,35.50416667,-121.61416667,0,1
Sebastes_jordani,2019,2019_141_34532112,34.89083333,-121.20222222,0,1
Sebastes_jordani,2019,2019_141_35142142,35.24055556,-121.70055556,0,1
Sebastes_jordani,2019,2019_142_34532101,34.88388889,-121.02361111,0,1
Sebastes_jordani,2019,2019_142_35372115,35.60694444,-121.24472222,0,1
Sebastes_jordani,2019,2019_143_34502056,34.82666667,-120.92,0,1
Sebastes_jordani,2019,2019_143_35272119,35.46027778,-121.31083333,0,1
Sebastes_jordani,2019,2019_144_34452105,34.74611111,-121.07916667,0,1
Sebastes_jordani,2019,2019_144_35172116,35.29666667,-121.26972222,0,1
Sebastes_jordani,2019,2019_145_34422049,34.7025,-120.82638889,0,1
Sebastes_jordani,2019,2019_145_35192101,35.30694444,-121.02277778,0,1
Sebastes_jordani,2019,2019_146_34262047,34.44861111,-120.77555556,0,1
Sebastes_jordani,2019,2019_146_35202123,35.32527778,-121.38444444,0,1
Sebastes_jordani,2019,2019_147_34212036,34.37055556,-120.59583333,0,1
Sebastes_jordani,2019,2019_147_35012113,35.02222222,-121.22972222,0,1
Sebastes_jordani,2019,2019_148_34182045,34.31361111,-120.74277778,0,1
Sebastes_jordani,2019,2019_15_47422531,47.69444444,-125.51444444,0,1
Sebastes_jordani,2019,2019_15_48102535,48.175,-125.60388889,0,1
Sebastes_jordani,2019,2019_150_34122011,34.19388889,-120.18777778,0,1
Sebastes_jordani,2019,2019_150_35062047,35.09083333,-120.77944444,0,1
Sebastes_jordani,2019,2019_151_34162014,34.26583333,-120.23888889,0,1
Sebastes_jordani,2019,2019_151_34482047,34.80777778,-120.78277778,0,1
Sebastes_jordani,2019,2019_152_34202011,34.35,-120.16972222,0,1
Sebastes_jordani,2019,2019_152_34482045,34.79694444,-120.75777778,0,1
Sebastes_jordani,2019,2019_153_34192027,34.32888889,-120.44333333,0,1
Sebastes_jordani,2019,2019_153_34211945,34.34555556,-119.7475,0,1
Sebastes_jordani,2019,2019_154_34192020,34.32222222,-120.32472222,0.086632571866,1
Sebastes_jordani,2019,2019_154_34231956,34.38444444,-119.93416667,0.024021067029,1
Sebastes_jordani,2019,2019_155_34082010,34.13222222,-120.15527778,0,1
Sebastes_jordani,2019,2019_156_34091957,34.15611111,-119.93833333,0,1
Sebastes_jordani,2019,2019_156_34222007,34.35916667,-120.11611111,0,1
Sebastes_jordani,2019,2019_157_34091955,34.16638889,-119.90722222,0,1
Sebastes_jordani,2019,2019_157_34102000,34.17305556,-120.00083333,0,1
Sebastes_jordani,2019,2019_158_34082006,34.14277778,-120.09388889,0,1
Sebastes_jordani,2019,2019_158_34171954,34.28138889,-119.91,0,1
Sebastes_jordani,2019,2019_159_34191958,34.33527778,-119.94861111,0,1
Sebastes_jordani,2019,2019_16_47442525,47.72222222,-125.40722222,0,1
Sebastes_jordani,2019,2019_16_48082529,48.13361111,-125.49416667,0,1
Sebastes_jordani,2019,2019_160_34211952,34.35166667,-119.86111111,0,1
Sebastes_jordani,2019,2019_161_34011912,34,-119.20416667,0,1
Sebastes_jordani,2019,2019_161_34231948,34.3775,-119.80027778,0,1
Sebastes_jordani,2019,2019_162_34121927,34.18888889,-119.45472222,0,1
Sebastes_jordani,2019,2019_162_34171942,34.27833333,-119.68944444,0,1
Sebastes_jordani,2019,2019_163_34101929,34.15638889,-119.49444444,0,1
Sebastes_jordani,2019,2019_163_34151942,34.25333333,-119.69305556,0,1
Sebastes_jordani,2019,2019_164_34061939,34.10888889,-119.65055556,0.03311177917,1
Sebastes_jordani,2019,2019_164_34161938,34.28444444,-119.63138889,0,1
Sebastes_jordani,2019,2019_165_34181940,34.30583333,-119.6625,0,1
Sebastes_jordani,2019,2019_166_33531954,33.88944444,-119.92055556,0,1
Sebastes_jordani,2019,2019_166_34091950,34.1575,-119.81666667,0,1
Sebastes_jordani,2019,2019_167_33571956,33.95277778,-119.93666667,0,1
Sebastes_jordani,2019,2019_168_33522004,33.85916667,-120.06888889,0,1
Sebastes_jordani,2019,2019_168_33551956,33.93027778,-119.93055556,0.084440840482,1
Sebastes_jordani,2019,2019_169_33471953,33.80055556,-119.88944444,0.348967297444,1
Sebastes_jordani,2019,2019_169_33482011,33.78611111,-120.19388889,0,1
Sebastes_jordani,2019,2019_17_47442520,47.7175,-125.32416667,0,1
Sebastes_jordani,2019,2019_17_48222450,48.35972222,-124.82361111,0,1
Sebastes_jordani,2019,2019_170_33502007,33.83361111,-120.13555556,0,1
Sebastes_jordani,2019,2019_171_32371824,32.62444444,-118.40361111,0,1
Sebastes_jordani,2019,2019_171_33401959,33.66472222,-119.97805556,0,1
Sebastes_jordani,2019,2019_172_32091827,32.74333333,-117.34833333,0.158525345649,1
Sebastes_jordani,2019,2019_172_33431954,33.71333333,-119.88555556,0.095735474767,1
Sebastes_jordani,2019,2019_173_33261758,33.43472222,-117.95833333,0,1
Sebastes_jordani,2019,2019_173_33391950,33.655,-119.84194444,0,1
Sebastes_jordani,2019,2019_174_33291754,33.48333333,-117.89638889,0,1
Sebastes_jordani,2019,2019_174_33371950,33.61888889,-119.83361111,0.554389295671,1
Sebastes_jordani,2019,2019_175_33331753,33.54638889,-117.88611111,0,1
Sebastes_jordani,2019,2019_175_33412035,33.70583333,-120.59111111,0,1
Sebastes_jordani,2019,2019_176_33212021,33.33194444,-120.34888889,0,1
Sebastes_jordani,2019,2019_176_33281801,33.47888889,-118.01027778,0,1
Sebastes_jordani,2019,2019_177_33002015,33.01083333,-120.25027778,0,1
Sebastes_jordani,2019,2019_177_33201809,33.34027778,-118.14972222,0,1
Sebastes_jordani,2019,2019_178_32442005,32.74333333,-120.08805556,0,1
Sebastes_jordani,2019,2019_179_32181904,32.31194444,-119.06722222,0,1
Sebastes_jordani,2019,2019_179_33201833,33.34611111,-118.55138889,0,1
Sebastes_jordani,2019,2019_18_48042558,48.07222222,-125.96138889,0,1
Sebastes_jordani,2019,2019_18_48082506,48.13861111,-125.09611111,0,1
Sebastes_jordani,2019,2019_180_32001839,32.01361111,-118.65138889,0,1
Sebastes_jordani,2019,2019_180_33541831,33.86305556,-118.52444444,0,1
Sebastes_jordani,2019,2019_182_32011824,32.03027778,-118.41111111,0,1
Sebastes_jordani,2019,2019_183_32051815,32.07944444,-118.23805556,0.066904199637,1
Sebastes_jordani,2019,2019_184_32431721,32.72111111,-117.33888889,0,1
Sebastes_jordani,2019,2019_185_32531754,32.89083333,-117.88361111,0,1
Sebastes_jordani,2019,2019_186_33101732,33.17472222,-117.53083333,0,1
Sebastes_jordani,2019,2019_187_33571921,33.96083333,-119.34055556,0,1
Sebastes_jordani,2019,2019_188_34021859,34.03333333,-118.99833333,0,1
Sebastes_jordani,2019,2019_189_33391842,33.64055556,-118.69722222,0,1
Sebastes_jordani,2019,2019_19_48062460,48.09361111,-124.99166667,0,1
Sebastes_jordani,2019,2019_190_33311841,33.49333333,-118.67694444,0,1
Sebastes_jordani,2019,2019_191_33141810,33.24472222,-118.16194444,0,1
Sebastes_jordani,2019,2019_192_33171811,33.27194444,-118.20055556,0.868239661836,1
Sebastes_jordani,2019,2019_193_33251810,33.41611111,-118.18,0,1
Sebastes_jordani,2019,2019_2_45242449,45.39333333,-124.81555556,0,1
Sebastes_jordani,2019,2019_2_46322431,46.53055556,-124.50083333,0,1
Sebastes_jordani,2019,2019_20_47542451,47.90305556,-124.85944444,0,1
Sebastes_jordani,2019,2019_20_48122535,48.19611111,-125.61277778,0,1
Sebastes_jordani,2019,2019_21_47522451,47.86,-124.85833333,0,1
Sebastes_jordani,2019,2019_21_48222504,48.34805556,-125.06166667,0,1
Sebastes_jordani,2019,2019_22_47502460,47.82555556,-125.00361111,0,1
Sebastes_jordani,2019,2019_22_48202515,48.325,-125.24833333,0,1
Sebastes_jordani,2019,2019_23_47422445,47.68694444,-124.74861111,0,1
Sebastes_jordani,2019,2019_24_47402449,47.65944444,-124.80416667,0,1
Sebastes_jordani,2019,2019_24_48142520,48.25972222,-125.02833333,0,1
Sebastes_jordani,2019,2019_25_47262436,47.41972222,-124.59194444,0,1
Sebastes_jordani,2019,2019_25_48142502,48.23972222,-125.03055556,0,1
Sebastes_jordani,2019,2019_26_47202441,47.33472222,-124.66555556,0,1
Sebastes_jordani,2019,2019_26_48122460,48.20333333,-125.00194444,0,1
Sebastes_jordani,2019,2019_27_47122436,47.19916667,-124.60888889,0,1
Sebastes_jordani,2019,2019_27_48022460,48.03444444,-124.99694444,0,1
Sebastes_jordani,2019,2019_28_46582450,46.97361111,-124.82138889,0,1
Sebastes_jordani,2019,2019_28_47602460,47.98722222,-124.98555556,0,1
Sebastes_jordani,2019,2019_29_46562450,46.94083333,-124.83388889,0,1
Sebastes_jordani,2019,2019_29_47462447,47.76138889,-124.78305556,0,1
Sebastes_jordani,2019,2019_3_45242441,45.40388889,-124.68027778,0,1
Sebastes_jordani,2019,2019_3_46402435,46.65555556,-124.57444444,0,1
Sebastes_jordani,2019,2019_30_46562448,46.91944444,-124.79944444,0,1
Sebastes_jordani,2019,2019_30_47442445,47.72055556,-124.73361111,0,1
Sebastes_jordani,2019,2019_31_46142449,46.23027778,-124.81333333,0,1
Sebastes_jordani,2019,2019_31_47362447,47.6,-124.78083333,0,1
Sebastes_jordani,2019,2019_32_46142427,46.21333333,-124.45916667,0,1
Sebastes_jordani,2019,2019_32_47342447,47.5675,-124.7875,0,1
Sebastes_jordani,2019,2019_33_45542519,45.90611111,-125.32333333,0,1
Sebastes_jordani,2019,2019_33_47142445,47.22861111,-124.75055556,0,1
Sebastes_jordani,2019,2019_34_45502445,45.82722222,-124.74416667,0,1
Sebastes_jordani,2019,2019_34_47142436,47.22472222,-124.61972222,0.027530407039,1
Sebastes_jordani,2019,2019_35_45522436,45.85277778,-124.60638889,0.405036395657,1
Sebastes_jordani,2019,2019_35_46582452,46.95722222,-124.87,0,1
Sebastes_jordani,2019,2019_36_45442434,45.72,-124.57111111,0,1
Sebastes_jordani,2019,2019_36_46502457,46.8225,-124.95638889,0,1
Sebastes_jordani,2019,2019_37_45402441,45.655,-124.66111111,0,1
Sebastes_jordani,2019,2019_37_46442452,46.72944444,-124.8725,0,1
Sebastes_jordani,2019,2019_38_45322436,45.53861111,-124.59888889,0,1
Sebastes_jordani,2019,2019_38_46322437,46.51638889,-124.61555556,0,1
Sebastes_jordani,2019,2019_39_45302415,45.49972222,-124.25083333,0,1
Sebastes_jordani,2019,2019_39_46222455,46.37,-124.92222222,0,1
Sebastes_jordani,2019,2019_4_46402448,46.6725,-124.78972222,0,1
Sebastes_jordani,2019,2019_40_45262419,45.4325,-124.32583333,0,1
Sebastes_jordani,2019,2019_40_46162442,46.26222222,-124.70527778,0,1
Sebastes_jordani,2019,2019_41_45242434,45.39194444,-124.56888889,0,1
Sebastes_jordani,2019,2019_41_46142420,46.22583333,-124.34777778,0.097978198126,1
Sebastes_jordani,2019,2019_42_45222432,45.36472222,-124.54944444,0,1
Sebastes_jordani,2019,2019_42_46022410,46.02888889,-124.16361111,0,1
Sebastes_jordani,2019,2019_43_44542408,44.89222222,-124.13805556,0,1
Sebastes_jordani,2019,2019_43_45162447,45.26388889,-124.78583333,0,1
Sebastes_jordani,2019,2019_44_44582407,44.95527778,-124.12861111,0,1
Sebastes_jordani,2019,2019_44_45122439,45.19694444,-124.64472222,0,1
Sebastes_jordani,2019,2019_45_45082439,45.17583333,-124.60888889,0,1
Sebastes_jordani,2019,2019_45_45282409,45.45111111,-124.13944444,0,1
Sebastes_jordani,2019,2019_46_45102433,45.16666667,-124.54444444,0,1
Sebastes_jordani,2019,2019_46_45482408,45.79055556,-124.1425,0,1
Sebastes_jordani,2019,2019_47_45522414,45.85972222,-124.23805556,0,1
Sebastes_jordani,2019,2019_48_45102431,45.15555556,-124.52111111,0,1
Sebastes_jordani,2019,2019_48_46102440,46.15777778,-124.65972222,0,1
Sebastes_jordani,2019,2019_49_45062416,45.10111111,-124.25583333,0,1
Sebastes_jordani,2019,2019_49_46042444,46.05416667,-124.72444444,0,1
Sebastes_jordani,2019,2019_5_45362451,45.60333333,-124.84722222,0,1
Sebastes_jordani,2019,2019_50_45042409,45.06583333,-124.16222222,0,1
Sebastes_jordani,2019,2019_50_46022440,46.04083333,-124.68111111,0,1
Sebastes_jordani,2019,2019_51_44542414,44.90666667,-124.22805556,0,1
Sebastes_jordani,2019,2019_51_45582438,45.95055556,-124.62333333,5.292047325508,1
Sebastes_jordani,2019,2019_52_44562422,44.92388889,-124.3675,0.301899844009,1
Sebastes_jordani,2019,2019_52_44572513,44.95194444,-125.21972222,0,1
Sebastes_jordani,2019,2019_53_44542435,44.89805556,-124.57833333,0,1
Sebastes_jordani,2019,2019_53_44562441,44.94277778,-124.68722222,0,1
Sebastes_jordani,2019,2019_54_44482431,44.80472222,-124.52583333,0,1
Sebastes_jordani,2019,2019_55_44472452,44.77694444,-124.87805556,0,1
Sebastes_jordani,2019,2019_55_45082433,45.13333333,-124.55611111,0,1
Sebastes_jordani,2019,2019_56_44332457,44.53527778,-124.94944444,0,1
Sebastes_jordani,2019,2019_56_44582424,44.9775,-124.41333333,0,1
Sebastes_jordani,2019,2019_57_44152503,44.25138889,-125.05694444,0,1
Sebastes_jordani,2019,2019_57_44522429,44.875,-124.47888889,0.427778127634,1
Sebastes_jordani,2019,2019_58_44172457,44.29361111,-124.93527778,0,1
Sebastes_jordani,2019,2019_58_44522433,44.875,-124.55194444,0,1
Sebastes_jordani,2019,2019_59_44192451,44.30277778,-124.82944444,0,1
Sebastes_jordani,2019,2019_59_44402421,44.67222222,-124.35111111,0,1
Sebastes_jordani,2019,2019_6_45522447,45.86194444,-124.76916667,0,1
Sebastes_jordani,2019,2019_6_46482501,46.80722222,-125.01555556,0,1
Sebastes_jordani,2019,2019_60_44282436,44.47944444,-124.59583333,0,1
Sebastes_jordani,2019,2019_61_44302425,44.37,-124.39527778,0,1
Sebastes_jordani,2019,2019_61_44322438,44.54194444,-124.62944444,0,1
Sebastes_jordani,2019,2019_62_44142430,44.24888889,-124.48944444,0,1
Sebastes_jordani,2019,2019_62_44282438,44.47194444,-124.62444444,0.292439475923,1
Sebastes_jordani,2019,2019_63_44022420,44.04861111,-124.32944444,0,1
Sebastes_jordani,2019,2019_63_44222421,44.37055556,-124.36138889,0,1
Sebastes_jordani,2019,2019_64_44052426,44.08111111,-124.43777778,0,1
Sebastes_jordani,2019,2019_64_44402410,44.66138889,-124.18305556,0,1
Sebastes_jordani,2019,2019_65_44002420,44.01333333,-124.33388889,0,1
Sebastes_jordani,2019,2019_65_44212455,44.34194444,-124.90583333,0,1
Sebastes_jordani,2019,2019_66_43532449,43.89138889,-124.81083333,0,1
Sebastes_jordani,2019,2019_67_43492434,43.81638889,-124.57333333,0,1
Sebastes_jordani,2019,2019_67_44032447,43.82694444,-124.79194444,0,1
Sebastes_jordani,2019,2019_68_43472432,43.77416667,-124.55166667,0,1
Sebastes_jordani,2019,2019_68_43492445,43.82583333,-124.75805556,0,1
Sebastes_jordani,2019,2019_69_43512426,43.84222222,-124.44888889,0,1
Sebastes_jordani,2019,2019_7_46302429,46.48527778,-124.47,0,1
Sebastes_jordani,2019,2019_7_46562514,46.92527778,-125.22055556,0,1
Sebastes_jordani,2019,2019_70_43432422,43.72527778,-124.37694444,0,1
Sebastes_jordani,2019,2019_70_43472430,43.77777778,-124.51472222,0,1
Sebastes_jordani,2019,2019_71_43352433,43.58472222,-124.53361111,0,1
Sebastes_jordani,2019,2019_71_43432426,43.71694444,-124.43138889,0,1
Sebastes_jordani,2019,2019_72_43292437,43.49194444,-124.60666667,0.182083694638,1
Sebastes_jordani,2019,2019_72_43372422,43.61222222,-124.36083333,0,1
Sebastes_jordani,2019,2019_73_43272437,43.44777778,-124.60638889,0,1
Sebastes_jordani,2019,2019_73_43372449,43.59944444,-124.83777778,0,1
Sebastes_jordani,2019,2019_74_43272506,43.43972222,-125.10416667,0,1
Sebastes_jordani,2019,2019_74_43352431,43.57138889,-124.52027778,0,1
Sebastes_jordani,2019,2019_75_43112439,43.19305556,-124.67,0,1
Sebastes_jordani,2019,2019_75_43372437,43.61361111,-124.62972222,0,1
Sebastes_jordani,2019,2019_76_43072440,43.12583333,-124.6525,0,1
Sebastes_jordani,2019,2019_76_43372502,43.62444444,-125.03416667,0,1
Sebastes_jordani,2019,2019_77_43092456,43.15805556,-124.91888889,0,1
Sebastes_jordani,2019,2019_77_43112429,43.19277778,-124.49,0,1
Sebastes_jordani,2019,2019_78_42572456,42.96472222,-124.93305556,0,1
Sebastes_jordani,2019,2019_78_43092431,43.16194444,-124.53583333,0,1
Sebastes_jordani,2019,2019_79_42392440,43.06083333,-124.52805556,0,1
Sebastes_jordani,2019,2019_79_42492452,42.825,-124.88166667,0,1
Sebastes_jordani,2019,2019_8_46422424,46.70138889,-124.40333333,0,1
Sebastes_jordani,2019,2019_8_47322522,47.53666667,-125.38388889,0,1
Sebastes_jordani,2019,2019_80_42392440,42.65027778,-124.66527778,0,1
Sebastes_jordani,2019,2019_80_42492446,42.81722222,-124.76944444,0,1
Sebastes_jordani,2019,2019_81_42302455,42.08361111,-124.5525,0,1
Sebastes_jordani,2019,2019_81_42452450,42.765,-124.84361111,0,1
Sebastes_jordani,2019,2019_82_41562423,41.91361111,-124.38027778,0,1
Sebastes_jordani,2019,2019_82_42392444,42.66888889,-124.72972222,0,1
Sebastes_jordani,2019,2019_83_41482429,41.79833333,-124.47,6.449653771408,1
Sebastes_jordani,2019,2019_83_42412436,42.69361111,-124.58638889,0,1
Sebastes_jordani,2019,2019_84_41442433,41.73305556,-124.54472222,0,1
Sebastes_jordani,2019,2019_84_42312436,42.53416667,-124.60472222,0,1
Sebastes_jordani,2019,2019_85_41362427,41.6025,-124.46638889,0.245375881075,1
Sebastes_jordani,2019,2019_85_42232436,42.38972222,-124.60472222,0,1
Sebastes_jordani,2019,2019_86_41002424,41.00222222,-124.40222222,0,1
Sebastes_jordani,2019,2019_87_40502430,40.83694444,-124.49777778,0,1
Sebastes_jordani,2019,2019_87_41522453,41.86694444,-124.88027778,0,1
Sebastes_jordani,2019,2019_88_40172449,40.27194444,-124.81305556,0,1
Sebastes_jordani,2019,2019_88_41542451,41.88083333,-124.865,0,1
Sebastes_jordani,2019,2019_89_40072459,40.12277778,-124.97805556,0,1
Sebastes_jordani,2019,2019_89_42022447,42.02722222,-124.78833333,0,1
Sebastes_jordani,2019,2019_9_46462426,46.75777778,-124.42583333,0,1
Sebastes_jordani,2019,2019_9_47382531,47.63611111,-125.50194444,0,1
Sebastes_jordani,2019,2019_90_40032445,40.04972222,-124.75444444,0,1
Sebastes_jordani,2019,2019_90_42042449,42.05388889,-124.81527778,0,1
Sebastes_jordani,2019,2019_91_39592443,39.99,-124.72361111,0,1
Sebastes_jordani,2019,2019_91_42042443,42.06777778,-124.70722222,0,1
Sebastes_jordani,2019,2019_92_42082443,42.13222222,-124.69305556,0,1
Sebastes_jordani,2019,2019_93_39562414,39.95166667,-124.22444444,0,1
Sebastes_jordani,2019,2019_93_42062427,42.09944444,-124.43777778,0,1
Sebastes_jordani,2019,2019_94_40042416,40.08416667,-124.25861111,0,1
Sebastes_jordani,2019,2019_94_41422425,41.70833333,-124.40777778,0,1
Sebastes_jordani,2019,2019_95_40082421,40.15111111,-124.36194444,0,1
Sebastes_jordani,2019,2019_95_41402427,41.66944444,-124.45555556,0,1
Sebastes_jordani,2019,2019_96_40112425,40.17,-124.42722222,0,1
Sebastes_jordani,2019,2019_96_41202454,41.34916667,-124.88694444,0,1
Sebastes_jordani,2019,2019_97_39592427,39.98972222,-124.46861111,0,1
Sebastes_jordani,2019,2019_97_41122440,41.20833333,-124.6575,0,1
Sebastes_jordani,2019,2019_98_39292413,39.4975,-124.19888889,0,1
Sebastes_jordani,2019,2019_98_41262411,41.42111111,-124.18111111,0,1
Sebastes_jordani,2019,2019_99_39212411,39.33805556,-124.17944444,0,1
Sebastes_jordani,2019,2019_99_41082420,41.14111111,-124.31944444,0,1
